filename treatment update average
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 20000 0.690025
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 21000 0.610003
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 22000 0.434415
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 23000 0.361985
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 24000 0.195143
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 25000 0.0301114
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 26000 0.0132541
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 27000 0.013396
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 28000 0.0139705
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 29000 0.0148294
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 30000 0.0144699
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 31000 0.0154201
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 32000 0.0131221
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 33000 0.0149585
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 34000 0.00905805
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 35000 0.0153807
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 36000 0.0131191
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 37000 0.0128133
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 38000 0.0148629
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 39000 0.0159576
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 40000 0.013845
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 41000 0.0109194
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 42000 0.0131459
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 43000 0.0109671
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 44000 0.0129306
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 45000 0.0153837
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 46000 0.0138053
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 47000 0.0139152
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 48000 0.0132424
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 49000 0.0162387
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 50000 0.0153681
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 51000 0.0168489
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 52000 0.0157842
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 53000 0.0148737
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 54000 0.0179741
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 55000 0.0135476
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 56000 0.0123465
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 57000 0.0129676
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 58000 0.0133904
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 59000 0.0140259
edit_explode_denovo_inc0_53 edit_explode_denovo_inc0 60000 0.0156532
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 0 -nan
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 1000 1.83199
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 2000 2.57397
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 3000 2.41274
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 4000 2.25953
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 5000 2.09748
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 6000 1.91987
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 7000 1.88508
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 8000 1.82318
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 9000 1.78399
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 10000 1.70601
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 11000 1.63237
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 12000 1.51411
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 13000 1.41884
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 14000 1.3292
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 15000 1.29877
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 16000 1.29111
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 17000 1.29283
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 18000 1.26026
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 19000 1.19379
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 20000 1.10269
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 21000 0.964016
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 22000 0.889566
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 23000 0.757186
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 24000 0.564766
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 25000 0.291972
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 26000 0.108191
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 27000 0.0100995
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 28000 0.0117594
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 29000 0.0161744
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 30000 0.0120897
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 31000 0.0142713
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 32000 0.0157988
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 33000 0.0102457
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 34000 0.0137246
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 35000 0.0128237
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 36000 0.0129904
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 37000 0.0154517
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 38000 0.015094
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 39000 0.0133863
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 40000 0.015335
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 41000 0.0170078
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 42000 0.0144936
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 43000 0.0146428
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 44000 0.0122757
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 45000 0.0135906
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 46000 0.0120265
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 47000 0.0110205
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 48000 0.0126962
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 49000 0.0136393
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 50000 0.0142305
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 51000 0.013943
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 52000 0.0112735
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 53000 0.0143788
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 54000 0.0139953
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 55000 0.012312
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 56000 0.0141383
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 57000 0.00867207
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 58000 0.0135768
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 59000 0.0118325
edit_explode_denovo_inc0_54 edit_explode_denovo_inc0 60000 0.0148876
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 0 -nan
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 1000 2.33857
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 2000 3.51358
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 3000 3.39066
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 4000 3.30494
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 5000 3.27621
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 6000 3.14866
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 7000 3.10317
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 8000 2.84317
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 9000 2.74518
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 10000 2.62994
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 11000 2.56107
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 12000 2.22479
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 13000 2.01175
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 14000 2.05264
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 15000 2.04754
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 16000 1.70324
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 17000 1.45267
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 18000 0.870524
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 19000 0.0591722
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 20000 0.00980651
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 21000 0.0168262
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 22000 0.0121935
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 23000 0.012812
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 24000 0.0151725
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 25000 0.0137474
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 26000 0.0119461
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 27000 0.011076
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 28000 0.00905144
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 29000 0.0124025
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 30000 0.0111246
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 31000 0.0119743
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 32000 0.0113633
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 33000 0.0143057
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 34000 0.0144546
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 35000 0.0140796
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 36000 0.0135184
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 37000 0.0136413
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 38000 0.012358
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 39000 0.013791
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 40000 0.0160933
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 41000 0.0140474
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 42000 0.012685
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 43000 0.0144967
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 44000 0.0138167
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 45000 0.0111843
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 46000 0.0109016
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 47000 0.0166932
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 48000 0.0148985
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 49000 0.0127368
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 50000 0.013258
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 51000 0.012355
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 52000 0.012258
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 53000 0.0140722
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 54000 0.0137038
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 55000 0.0151912
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 56000 0.0138451
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 57000 0.0130314
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 58000 0.0168248
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 59000 0.0118021
edit_explode_denovo_inc0_55 edit_explode_denovo_inc0 60000 0.0176219
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 0 -nan
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 1000 2.32542
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 2000 2.84201
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 3000 2.77265
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 4000 2.61145
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 5000 2.41526
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 6000 2.17545
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 7000 2.13914
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 8000 2.11978
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 9000 2.10313
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 10000 2.00304
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 11000 1.95363
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 12000 1.94323
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 13000 1.84008
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 14000 1.82189
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 15000 1.84128
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 16000 1.77924
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 17000 1.62683
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 18000 1.4812
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 19000 1.48393
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 20000 1.3254
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 21000 1.30723
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 22000 1.23126
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 23000 1.2984
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 24000 1.26731
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 25000 1.26576
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 26000 1.26247
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 27000 1.26606
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 28000 1.27401
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 29000 1.28677
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 30000 1.21618
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 31000 1.2401
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 32000 1.30101
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 33000 1.3616
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 34000 1.43959
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 35000 1.40532
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 36000 1.36583
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 37000 1.33763
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 38000 1.31034
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 39000 1.21745
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 40000 1.19688
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 41000 1.14678
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 42000 1.0641
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 43000 1.04451
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 44000 1.01417
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 45000 1.00968
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 46000 0.863796
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 47000 0.756311
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 48000 0.647537
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 49000 0.516807
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 50000 0.401523
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 51000 0.380494
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 52000 0.136864
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 53000 0.0146365
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 54000 0.0121659
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 55000 0.0146368
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 56000 0.0143685
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 57000 0.0147663
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 58000 0.0119568
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 59000 0.0150989
edit_explode_denovo_inc0_56 edit_explode_denovo_inc0 60000 0.0151492
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 0 -nan
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 1000 2.25092
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 2000 2.66839
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 3000 2.37964
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 4000 2.27574
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 5000 2.16787
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 6000 2.04821
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 7000 2.03515
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 8000 2.06207
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 9000 2.079
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 10000 2.07797
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 11000 2.0577
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 12000 2.03779
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 13000 2.04887
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 14000 1.98022
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 15000 1.93157
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 16000 1.89514
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 17000 1.82258
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 18000 1.69849
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 19000 1.60539
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 20000 1.46637
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 21000 1.26025
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 22000 1.2262
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 23000 1.16615
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 24000 1.03464
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 25000 0.993042
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 26000 0.678639
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 27000 0.410828
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 28000 0.12985
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 29000 0.014438
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 30000 0.0137809
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 31000 0.011515
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 32000 0.0109566
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 33000 0.0126158
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 34000 0.010708
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 35000 0.0100028
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 36000 0.0177565
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 37000 0.0109932
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 38000 0.00990254
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 39000 0.0134207
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 40000 0.0141867
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 41000 0.0127923
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 42000 0.00946764
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 43000 0.011299
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 44000 0.0143936
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 45000 0.0144064
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 46000 0.0124335
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 47000 0.0119015
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 48000 0.0139036
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 49000 0.0141427
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 50000 0.0127397
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 51000 0.0127713
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 52000 0.0115901
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 53000 0.0108444
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 54000 0.0174876
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 55000 0.0119806
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 56000 0.0138777
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 57000 0.0133189
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 58000 0.0115399
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 59000 0.0138984
edit_explode_denovo_inc0_57 edit_explode_denovo_inc0 60000 0.0161626
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 0 -nan
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 1000 1.56964
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 2000 2.28852
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 3000 2.03446
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 4000 1.82087
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 5000 1.80486
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 6000 1.78214
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 7000 1.81381
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 8000 1.81037
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 9000 1.79861
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 10000 1.82067
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 11000 1.76476
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 12000 1.80104
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 13000 1.72066
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 14000 1.63687
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 15000 1.63111
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 16000 1.61373
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 17000 1.65021
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 18000 1.6451
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 19000 1.65468
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 20000 1.69561
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 21000 1.69028
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 22000 1.70348
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 23000 1.6866
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 24000 1.67718
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 25000 1.68325
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 26000 1.67212
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 27000 1.61683
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 28000 1.51952
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 29000 1.51021
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 30000 1.51219
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 31000 1.50509
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 32000 1.49068
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 33000 1.47406
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 34000 1.48089
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 35000 1.50705
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 36000 1.47012
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 37000 1.47131
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 38000 1.45079
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 39000 1.36605
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 40000 1.33795
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 41000 1.35663
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 42000 1.26824
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 43000 1.28394
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 44000 1.37011
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 45000 1.31992
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 46000 1.3789
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 47000 1.39535
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 48000 1.39355
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 49000 1.44509
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 50000 1.49504
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 51000 1.49779
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 52000 1.51029
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 53000 1.51359
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 54000 1.51512
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 55000 1.513
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 56000 1.51522
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 57000 1.48783
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 58000 1.45841
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 59000 1.49343
edit_explode_denovo_inc0_58 edit_explode_denovo_inc0 60000 1.48377
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 0 -nan
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 1000 1.94938
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 2000 2.46825
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 3000 2.39365
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 4000 2.38578
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 5000 2.31935
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 6000 2.1832
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 7000 2.11433
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 8000 1.94714
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 9000 1.73455
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 10000 1.51947
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 11000 1.43758
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 12000 1.41499
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 13000 1.35565
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 14000 1.2813
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 15000 1.14366
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 16000 1.10358
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 17000 0.965893
edit_explode_denovo_inc0_59 edit_explode_denovo_inc0 18000 0.922439
